ID	Date	Headline	sentiment
BN/INDIA/1454	May 13, 2025 1:20 pm 	ভাল্লুকের থাবায় স্তব্ধ রকেট গতি, ১২০০ পয়েন্ট পড়ল সেনসেক্স, সিঁদুরে মেঘ শেয়ার বাজারে!	Negative
BN/CRICKET/1155	May 16, 2025 4:53 pm 	আইপিএল ফাইনাল কেন সরানো হচ্ছে কলকাতা থেকে? ইডেনের সামনে বিক্ষোভ ক্রিকেটপ্রেমীদের	Negative
BN/KOLKATA/1350	April 27, 2025 1:11 am 	মহিলা নেত্রীর সঙ্গে অশ্লীলতা, বাম জমানার মন্ত্রী বংশগোপালকে বহিষ্কার আলিমুদ্দিনের	Negative
BN/INDIA/1162	May 22, 2025 10:13 am 	‘স্থায়ী শান্তি ফেরানোর এটাই সুবর্ণ সুযোগ’, কাশ্মীরের পূর্ণরাজ্যের মর্যাদার দাবিতে প্রস্তাব পাশ আবদুল্লাদের	Positive
BN/CINEMA/1229	May 7, 2025 2:46 pm 	‘প্রিয় প্রতিবেশীকে দিওয়ালির অগ্রিম শুভেচ্ছা’, অপারেশন সিঁদুরে উল্লাস অঙ্কুশের, কী বার্তা দেব-জিতের?	Positive
BN/WORLD/1169	May 10, 2025 3:24 am 	মধ্যরাতে ভূমিকম্পে কেঁপে উঠল পাকিস্তান, বড় ক্ষয়ক্ষতির আশঙ্কা!	Negative
BN/WORLD/1119	May 15, 2025 9:30 am 	স্বাধীন বালোচিস্তান ঘোষণা বিদ্রোহী নেতার, বন্ধু ভারতকে কাছে টেনে বার্তা	Negative
BN/FOOTBALL/1069	May 6, 2025 1:48 pm 	রিয়ালে ‘যোগ-বিয়োগ’, ব্রাজিলের পথে আন্সেলোত্তি, লিভারপুল ছেড়ে মাদ্রিদের জার্সিতে ট্রেন্ট!	Neutral
BN/INDIA/1194	May 21, 2025 2:26 pm 	‘উনি জঙ্গি-মাদক ব্যবসায়ী নন’, প্রাক্তন আইএএস পূজা খেদকারকে জামিন দিল সুপ্রিম কোর্ট	Neutral
BN/SPORTS_OTHERS/1124	January 9, 2025 6:51 pm 	২০৩৬ অলিম্পিকের হটস্পট আহমেদাবাদ! একাধিক শহরে খেলার আয়োজন, কী পাবে কলকাতা?	Neutral
BN/SPORTS_OTHERS/1047	March 25, 2025 3:41 pm 	থানায় স্বামীকে দেখেই গলা টিপে ধরলেন বিশ্বচ্যাম্পিয়ন বক্সার! ভাইরাল ভিডিও ঘিরে তোলপাড়	Negative
BN/INDIA/1067	May 24, 2025 8:40 pm 	চুরির অভিযোগে রাজস্থানে সংখ্যালঘু যুবককে উলটো ঝুলিয়ে মার! ‘জঙ্গলরাজ’ কটাক্ষ কংগ্রেসের	Negative
BN/CINEMA/1412	April 19, 2025 1:36 pm 	‘ঋতুস্রাবের যন্ত্রণা সহ্য করতে হলে পারমাণবিক যুদ্ধ বাঁধাতেন পুরুষরা’, বিস্ফোরক জাহ্নবী	Negative
BN/CINEMA/1109	May 17, 2025 9:58 pm 	‘বায়োপিকের জন্য যোগাযোগ করেননি’, রাজামৌলির বিরুদ্ধে বিস্ফোরক দাদাসাহেব ফালকের নাতি	Negative
BN/SPORTS_OTHERS/1194	October 11, 2024 12:01 am 	IOA প্রেসিডেন্টকে সরানোর চেষ্টা AIFF সভাপতির, সংবিধান ভাঙা নিয়ে কল্যাণকে তোপ ঊষার	Negative
BN/KOLKATA/1060	May 21, 2025 3:20 pm 	রবিবার সকাল থেকেই কবি সুভাষ-দক্ষিণেশ্বর রুটে চলবে মেট্রো, জানাল কর্তৃপক্ষ	Neutral
BN/SPORTS_OTHERS/1222	September 15, 2024 6:33 pm 	হাতে চিড় নিয়েই দুরন্ত লড়াই, ডায়মন্ড লিগে মাত্র ১ সেমির জন্য শীর্ষস্থান হাতছাড়া নীরজের	Negative
BN/CRICKET/1247	May 11, 2025 12:07 am 	কোহলির অবসর রুখতে মরিয়া বিসিসিআই! সাহায্য চেয়ে প্রভাবশালী ক্রিকেটারের দ্বারস্থ বোর্ড?	Negative
BN/KOLKATA/1181	May 10, 2025 5:39 pm 	এবার অ্যাপই জানাবে বাস কোথায়, কাটা যাবে টিকিটও, কলকাতায় চালু ‘WHERE IS MY BUS’	Positive
BN/SPORTS_OTHERS/1086	February 4, 2025 2:11 pm 	সাঁতার থেকে রোয়িং, উত্তরাখণ্ডে জাতীয় গেমস চরম অব্যবস্থা! ভোগান্তি বাংলার ক্রীড়াবিদদের	Negative
BN/FOOTBALL/1383	January 30, 2025 5:23 pm 	এটা কি পিকনিক হচ্ছে? ডার্বির আগে চেরনিশভের ছুটি নিয়ে ক্ষুব্ধ মহামেডান কর্তারা	Negative
BN/WORLD/1206	May 6, 2025 9:14 pm 	অর্থনীতির হাল বেহাল, তবুও যুদ্ধ আবহে প্রতিরক্ষা খাতে ১৮% বরাদ্দ বৃদ্ধির অনুমোদন পাকিস্তানের	Negative
BN/WORLD/1210	May 6, 2025 7:10 pm 	বালোচিস্তানে ফের বিদ্রোহীদের হামলা, আইইডি বিস্ফোরণে নিহত ৭ পাক সেনা	Negative
BN/CRICKET/1193	May 14, 2025 10:47 am 	বিরাট সম্মান! কোহলির টেস্ট অবসরে চিন্নাস্বামীকে ‘রংহীন’ করার ডাক আরসিবি ভক্তদের	Negative
BN/KOLKATA/1322	April 29, 2025 7:03 pm 	এখনও প্রক্রিয়া শেষ হয়নি কেন? উচ্চ প্রাথমিকে নিয়োগে SSC চেয়ারম্যানকে ‘ডেডলাইন’ দিল কোর্ট	Negative
BN/CRICKET/1416	April 28, 2025 12:23 pm 	পহেলগাঁও হামলার পরেই গম্ভীরকে খুনের হুমকি! গ্রেপ্তার গুজরাটের পড়ুয়া জিগনেশ সিং	Negative
BN/INDIA/1016	May 26, 2025 3:50 pm 	জমা জলে মৃত্যুদূত বিদ্যুতের তার, কেরলে প্রাণ গেল ১৩ ও ১১ বছরের দুই ভাইয়ের	Negative
BN/SPORTS_OTHERS/1164	November 12, 2024 7:52 pm 	এবার পাকিস্তানে যাচ্ছেন না ভারতের দৃষ্টিহীন ক্রিকেটাররাও, ভারতের ভিসা পেল না পাক স্ক্র্যাবল দল	Negative
BN/BENGAL/1328	May 13, 2025 7:06 pm 	১০০ টাকা ধার শোধ না করায় বন্ধুকে খুন! দেহ উদ্ধারের ৪৮ ঘণ্টার মধ্যে কিনারা পুলিশের	Negative
BN/CRICKET/1283	May 7, 2025 11:39 pm 	টেস্ট ক্রিকেট আপনাকে পেল না রোহিত…!	Negative
BN/FOOTBALL/1056	May 10, 2025 8:07 pm 	মোহনবাগান নির্বাচনে প্রথমবার, একাধিক বড় প্রতিশ্রুতি দিয়ে ইস্তেহার প্রকাশ সৃঞ্জয়ের	Positive
BN/CRICKET/1278	May 8, 2025 4:00 pm 	তাড়াহুড়ো করেই সিদ্ধান্ত? রোহিতের টেস্ট অবসর নিয়ে মুখ খুললেন ছোটবেলার কোচ	Negative
BN/WORLD/1207	May 6, 2025 8:40 pm 	গাজাজুড়ে একমুঠো খাবারের হাহাকার, পেটের টানে চুরি করতে গিয়ে হামাসের গুলিতে মৃত্যু ৬ প্যালেস্তিনীয়র!	Negative
BN/WORLD/1301	April 26, 2025 12:26 pm 	গলা কেটে দেব! লন্ডনে প্রবাসী ভারতীয়দের ‘হুমকি’ পাক সেনা উপদেষ্টার, ভিডিও ভাইরাল	Negative
BN/BENGAL/1230	May 18, 2025 12:44 pm 	চকোলেটের লোভ দেখিয়ে ২ বছরের শিশুকে নির্যাতন! বৃদ্ধের বাড়িতে ভাঙচুর, জ্বলল গাড়ি-বাইক	Negative
BN/KOLKATA/1085	May 19, 2025 11:44 am 	‘আন্দোলন হিংসাত্মক হলে…’, চাকরিহারা ‘যোগ্য’ শিক্ষকদের বিশেষ বার্তা অভিষেকের	Negative
BN/BENGAL/1351	May 12, 2025 6:45 pm 	সিকিম-দার্জিলিংয়ে বুকিং বাতিলের হিড়িক, পর্যটনে ৫০ শতাংশের বেশি ঘাটতির আশঙ্কা	Negative
BN/FOOTBALL/1052	May 12, 2025 8:41 pm 	জল্পনার অবসান! ব্রাজিলের দায়িত্বে আন্সেলোত্তি, রিয়ালের কোচ হওয়ার পথে জাবি আলোন্সো	Positive
BN/INDIA/1391	May 14, 2025 8:57 pm 	অপারেশন সিঁদুর নিয়ে NDA মুখ্যমন্ত্রীদের সঙ্গে বৈঠকে মোদি, মমতারা কী দোষ করলেন? প্রশ্ন কংগ্রেসের	Negative
BN/CRICKET/1075	May 22, 2025 3:56 pm 	টাইগারদের এ কী হাল! আমিরশাহীর কাছেও সিরিজ খোয়াতে হল বাংলাদেশকে	Negative
BN/FOOTBALL/1251	March 18, 2025 12:31 pm 	ব্রাজিল দ্বৈরথে নেই মেসি, হঠাৎ কী হল আর্জেন্তিনীয় মহাতারকার?	Negative
